BSE Code,Name
538610,UNISON METALS LTD
538634,VASUNDHARA RASAYANS LTD
538635,SNOWMAN LOGISTICS LTD
538646,QGO FINANCE LIMITED
538647,PURSHOTTAM INVESTOFIN LTD
538666,Sharda Cropchem Limited
538668,Meghna Infracon Infrastructure
538674,City Online Services Limited
538683,NIPPON INDIA ETF SENSEX
538685,SHEMAROO ENTERTAINMENT LIMITED
538706,Ultracab (India) Limited
538708,Econo Trade (India) Limited
538713,Atishay Limited
538714,Sangam Finserv Limited
538715,Dhabriya Polywood Limited
538716,Aryaman Capital Markets Limite
538730,PDS LIMITED
538731,HANMAN FIT LIMITED
538732,Vibrant Global Capital Limited
538734,CEINSYS TECH LIMITED
538742,PANABYTE TECHNOLOGIES LIMITED
538765,JLA Infraville Shoppers Limite
538770,Crane Infrastructure Limited
538772,Niyogin Fintech Limited
538777,ASIA CAPITAL LIMITED
538778,Kalyan Capitals Limited
538786,Citizen Solar Limited
538787,Goenka Business & Finance Limi
538788,Gilada Finance & Investments L
538795,Shree Ajit Pulp And Paper Ltd.
538812,Aanchal Ispat Limited
538817,Captain Pipes Limited
538833,KAIZEN AGRO INFRABUILD LIMITED
538834,JMJ Fintech Limited
538835,INTELLECT DESIGN ARENA LIMITED
538836,Monte Carlo Fashions Limited
538837,Jeevan Scientific Technology L
538838,Indo Cotspin Limited
538857,Scintilla Commercial & Credit
538860,PANAFIC INDUSTRIALS LTD
538862,My Money Securities Ltd.
538868,Continental Securities Limited
538874,NEXUS SURGICAL AND MEDICARE LI
538882,Emerald Finance Limited
538890,M. K. Exim (India) Ltd.
538891,MAGELLANIC CLOUD LIMITED
538894,Octal Credit Capital Ltd.
538895,Mihika Industries Ltd.
538896,Kanchi Karpooram Ltd.
538897,Shri Niwas Leasing and Finance
538902,Dhunseri Tea & Industries Ltd
538918,Vani Commercials Limited
538920,VINTAGE COFFEE AND BEVERAGES L
538922,COSYN Limited
538923,SOFCOM SYSTEMS LIMITED
538926,Naturite Agro Products Limited
538928,Karnavati Finance Limited
538935,Abhishek Finlease limited
538943,Sonal Mercantile Limited
538952,Abhinav Leasing & Finance Limi
538961,GENUS PAPER & BOARDS LIMITED
538962,Minda Corporation Limited
538964,Mercury Laboratories Limited
538965,Concord Drugs Limited
538970,WARDWIZARD INNOVATIONS AND MOB
538975,Shree Securities Ltd.
538979,Greenlam Industries Ltd
538987,TALBROS ENGINEERING LIMITED
538992,Sar  Auto Products Limited
539006,PTC Industries Ltd.
539011,CHENNAI FERROUS INDUSTRIES LIM
539012,Megri Soft Limited
539013,GITA RENEWABLE ENERGY LIMITED
539014,Kalpa Commercial Limited
539016,Neil Industries Ltd.
539017,STAR HOUSING FINANCE LIMITED
539018,Beekay Steel Industries Ltd.
539031,SBI Mutual Fund
539032,Fraser And Company Limited
539040,TIRUPATI INNOVAR LIMITED
539041,GANESHA ECOVERSE LIMITED
539042,AGI Infra Limited
539044,Manaksia Steels Limited
539045,Manaksia Aluminium Company Ltd
539046,Manaksia Coated Metals & Indus
539056,IMAGICAAWORLD ENTERTAINMENT LI
539083,Inox Wind Limited
539090,Rajputana Investment and Finan
539091,Consecutive Commodities Limite
539097,UR SUGAR INDUSTRIES LIMITED
539112,SAB INDUSTRIES LIMITED
539113,Paul Merchants Ltd.
539115,ALAN SCOTT ENTERPRISES LIMITED
539117,Sujala Trading & Holding Ltd.
539118,VRL Logistics Limited
539120,GRAMEVA LIMITED
539121,Palco Metals Limited
539122,Bodhtree Consulting Limited
539123,V B INDUSTRIES LIMITED
539124,Survottam Finvest Ltd.
539126,MEP Infrastructure Developers
539132,Wardwizard Foods and Beverages
539141,UFO Moviez India Limited
539143,PANTH INFINITY LIMITED
539148,Shivalik Rasayan Ltd.
539149,Integrated Capital Services Lt
539150,PNC Infratech Limited
539151,Arfin India Limited
539167,Virat Leasing Limited
539174,Helpage Finlease Ltd.
539177,Authum Investment & Infrastruc
539189,Adhbhut Infrastructure Ltd.
539190,Decillion Finance Ltd.
539195,POCL ENTERPRISES LTD
539196,Amba Enterprises Ltd.
539199,SG FINSERVE LIMITED
539200,NOBLE POLYMERS LIMITED
539201,SATIA INDUSTRIES LIMITED
539206,GENOMIC VALLEY BIOTECH LIMITED
539216,GARMENT MANTRA LIFESTYLE LIMIT
539217,Srestha Finvest Limited
539218,Saumya Consultants Ltd.
539219,MAURIA UDYOG LIMITED
539220,Mishka Exim Limited
539221,Sportking India Ltd.
539222,GROWINGTON VENTURES INDIA LIMI
539224,HCKK Ventures Limited
539226,RUDRA GLOBAL INFRA PRODUCTS LI
539227,Loyal Equipments Limited
539228,Gala Global Products Limited
539251,Balkrishna Paper Mills Ltd.
539252,Shyam Century Ferrous Limited
539254,Adani Energy Solutions Limited
539255,STAR DELTA TRANSFORMERS LIMITE
539267,SAMSRITA LABS LIMITED
539268,Syngene International Limited
539275,Mangalam Seeds Limited
539276,Kaya Limited
539278,Symbiox Investment & Trading C
539287,ORTIN GLOBAL LIMITED
539289,AURUM PROPTECH LIMITED
539290,Oswal Greentech Limited
539300,SUNRAKSHAKK INDUSTRIES INDIA L
539301,Arvind SmartSpaces Limited
539302,Power Mech Projects Limited
539309,Rama Steel Tubes Limited
539310,THINKINK PICTUREZ LIMITED
539312,UTI BSE Sensex ETF
539313,UTI Mutual Fund
539314,Universal Autofoundry Limited
539331,VETO SWITCHGEARS AND CABLES LI
539332,Navkar Corporation Limited
539334,Shree Pushkar Chemicals & Fert
539335,Callista Industries Limited
539336,Gujarat Energy Limited
539337,WAAREE TECHNOLOGIES LIMITED
539346,Sadbhav Infrastructure Project
539353,SAL AUTOMOTIVE LIMITED
539354,Polyspin Exports Ltd.
539359,Pritika Auto Industries Limite
539383,Mahaveer Infoway Limited
539384,Krishna Capital And Securities
539391,Acme Resources Limited
539398,Vishal Bearings Limited
539399,Bella Casa Fashion & Retail Li
539400,MALLCOM (INDIA) LTD.
539402,Naksh Precious Metals Limited
539404,SATIN CREDITCARE NETWORK LIMIT
539407,Generic Engineering Constructi
539408,Kuber Udyog Limited
539409,NEERAJ PAPER MARKETING LIMITED
539428,Tejnaksh Healthcare Limited
539435,Richfield Financial Services L
539436,Coffee Day Enterprises Limited
539437,IDFC FIRST BANK LIMITED
539448,InterGlobe Aviation Limited
539449,IGC Industries Limited
539450,S H Kelkar and Company Limited
539455,ECOFINITY ATOMIX LIMITED
539468,Typhoon Financial Services Lim
539469,PANORAMA STUDIOS INTERNATIONAL
539470,Shree Ganesh Biotech (India) L
539479,GTV Engineering Limited
539480,LIC MF EXHGE TRADED FUND-NIFTY
539492,Garbi Finvest Limited
539494,Smart Finsec Limited
539495,Rajkot Investment Trust Limite
539506,Adcon Capital Services Limited
539515,Quint Digital Limited
539516,HDFC Mutual Fund
539517,HDFC Mutual Fund
539518,Uday Jewellery Industries Limi
539519,SATTVA SUKUN LIFECARE LIMITED
539522,Grovy India Limited
539523,Alkem Laboratories Limited
539524,Dr. Lal Pathlabs Limited
539526,Suncare Traders Limited
539527,Creative Castings Limited
539528,AAYUSH WELLNESS LIMITED
539533,ELITECON INTERNATIONAL LIMITED
539542,LUX Industries Limited
539544,Abhishek Infraventures Limited
539546,AGRIBIO SPIRITS LIMITED
539551,Narayana Hrudayalaya Limited
539552,F MEC INTERNATIONAL FINANCIAL
539559,Deep Health AI India Limited
539561,SUPHA PHARMACHEM LIMITED
539562,AARNAV FASHIONS LIMITED
539593,Shivansh Finserv Limited
539594,Mishtann Foods Limited
539596,Delta Industrial Resources Lim
539598,AMPL Capital Limited
539599,Kotia Enterprises Limited
539607,Blue Cloud Softech Solutions L
539620,KANORIA ENERGY & INFRASTRUCTUR
539636,Precision Camshafts Limited
539658,TeamLease Services Limited
539659,VIKRAM KAMATS HOSPITALITY LIMI
539660,BEST AGROLIFE LIMITED
539661,ACE MEN ENGG WORKS LIMITED
539662,BFL Asset Finvest Limited
539669,RGF Capital Markets Limited
539673,Radhagobind Commercial Limited
539678,Quick Heal Technologies Limite
539679,Kapil Raj Finance Ltd.
539682,Mobavenue AI Tech Limited
539686,K.P. Energy Limited
539692,INTERACTIVE FINANCIAL SERVICES
539697,HILIKS TECHNOLOGIES LIMITED
539724,HYPERSOFT TECHNOLOGIES LIMITED
539725,Gokul Agro Resources Ltd
539730,Fredun Pharmaceuticals Limited
539742,Simbhaoli Sugars Ltd
539760,Relicab Cable Manufacturing Li
539761,Vantage Knowledge Academy Limi
539762,MODERN ENGINEERING AND PROJECT
539767,Mega Nirman & Industries Limit
539770,DARJEELING INDUSTRIIES LIMITED
539773,Advik Capital Limited
539785,Pudumjee Paper Products Limite
539787,HealthCare Global Enterprises
539798,Umiya Tubes Limited
539799,Bharat Wire Ropes Limited
539800,CHD Chemicals Limited
539807,AvenuesAI Limited
539814,LE LAVOIR LIMITED
539834,Balgopal Commercial limited
539835,Superior Finlease Limited
539837,RAGHAV PRODUCTIVITY ENHANCERS
539841,Lancer Container Lines Limited
539843,NINtec Systems Limited
539854,Halder Venture Limited
539871,Thyrocare Technologies Limited
539872,Bajaj Healthcare Limited
539875,RSD Finance Limited
539876,Crompton Greaves Consumer Elec
539883,Pilani Investment And Industri
539884,Darshan Orna Limited
539889,Parag Milk Foods Limited
539894,Madhav Infra Projects Limited
539895,SPICE LOUNGE FOOD WORKS LIMITE
539900,DALMIA INDUSTRIAL DEVELOPMENT
539911,Svarnim Trade Udyog Limited
539921,Shanti Educational Initiatives
539922,Rotographics (India) Limited
539938,Medico Intercontinental Limite
539939,Yash Chemex Limited
539945,ICICI Prudential NV20 ETF
539946,Bazel International Limited
539956,TAAL TECH LIMITED
539957,Mahanagar Gas Limited
539963,Zeal Aqua Limited
539978,Quess Corp Limited
539979,DIGJAM LIMITED
539980,ICICI Prudential BSE Midcap Se
539986,Commercial Syn Bags Limited
539991,CONFIDENCE FUTURISTIC ENERGETE
539992,LLOYDS ENGINEERING WORKS LIMIT
539997,Kwality Pharmaceuticals Limite
540005,LTM LIMITED
540006,EAST WEST FREIGHT CARRIERS LTD
540008,Aditya Birla Sun Life BSE Sens
540023,COLORCHIPS NEW MEDIA LIMITED
540025,Advanced Enzyme Technologies L
540026,Ladam Affortable Housing Limit
540047,Dilip Buildcon Limited
540048,S.P. Apparels Limited
540061,Bigbloc Construction Limited
540065,RBL Bank Limited
540066,AMS POLYMERS LIMITED
540072,Shiva Granito Export Limited
540073,BLS International Services Ltd
540078,Mitsu Chem Plast Limited
540079,Sprayking Limited
540080,Dhatre Udyog Limited
540083,TV VISION LIMITED
540097,GAMCO LIMITED
540115,L&T Technology Services Limite
540124,G N A Axles Limited
540125,Radhika Jeweltech Limited
540132,Sabrimala Industries India Lim
540133,ICICI Prudential Life Insuranc
540135,ARC Finance Limited
540136,HPL Electric & Power Limited
540143,Sagarsoft (India) Limited
540145,Valiant Organics Limited
540147,Shashijit Infraprojects Limite
540153,Endurance Technologies Limited
540154,Bandhan Mutual Fund
540159,PURPLE AGROTECH INDUSTRIES LIM
540168,Supra Pacific Financial Servic
540173,PNB Housing Finance Limited
540174,SOUTHERN INFOCONSULTANTS LIMIT
540175,REGENCY FINCORP LIMITED
540180,Varun Beverages Limited
540190,Franklin Industries Limited
540192,LKP Securities Limited
540198,OSIAJEE TEXFAB LIMITED
540199,Corporate Merchant Bankers Lim
540203,Sheela Foam Limited
540204,EIKO LIFESCIENCES LIMITED
540205,Aditya Vision Limited
540210,Heads UP Ventures Limited
540212,TCI Express Limited
540222,Laurus Labs Limited
540243,NEW LIGHT INDUSTRIES LIMITED
540252,Viram Suvarn Limited
540254,MARG TECHNO PROJECTS LIMITED
540259,SHANGAR DECOR LIMITED
540266,Globe Commercials Limited
540267,Flora Corporation Limited
540268,TruCap Finance Limited
540293,Pricol Limited
540311,JITF INFRALOGISTICS LIMITED
540358,RMC SWITCHGEARS LIMITED
540359,Parmax Pharma Limited
540360,LEADING LEASING FINANCE AND IN
540361,DANUBE INDUSTRIES LIMITED
540366,Music Broadcast Limited
540376,Avenue Supermarts Limited
540377,IFL ENTERPRISES LIMITED
540386,Ontic Finserve Limited
540393,Sarthak Metals Limited
540395,Chemcrux Enterprises Limited
540396,Manomay Tex India Limited
540401,Maximus International Limited
540403,CL Educate Limited
540404,PRIME FRESH LIMITED
540405,Oceanic Foods Limited
540425,Shankara Building Products Lim
540455,Escorp Asset Management Limite
540467,PARMESHWARI SILK MILLS LIMITED
540481,Classic Leasing & Finance Ltd.
540492,STARLINEPS ENTERPRISES LIMITED
540497,S Chand And Company Limited
540515,KANUNGO FINANCIERS LIMITED
540519,Meera Industries Limited
540526,IRB InvIT Fund
540530,Housing &Urban Development Cor
540544,PSP Projects Limited
540545,GURU KRUPA GEMS AND JEWELLERY
540565,IndiGrid Infrastructure Trust
540570,VARIMAN GLOBAL ENTERPRISES LIM
540575,Star Cement Limited
540590,Riddhi Corporate Services Limi
540595,Tejas Networks Limited
540596,Eris Lifesciences Limited
540597,Containerway International Lim
540602,GTPL Hathway Limited
540611,AU Small Finance Bank Limited
540612,ICICI Prudential Nifty Low Vol
540613,Gautam Exim Limited
540615,7NR Retail Limited
540642,Salasar Techno Engineering Lim
540648,Palash Securities Limited
540649,AVADH SUGAR & ENERGY LIMITED
540650,Magadh Sugar & Energy Limited
540652,Captain Technocast Limited
540654,GlobalSpace Technologies Limit
540669,UTI Mutual Fund
540673,SIS LIMITED
540678,Cochin Shipyard Limited
540680,KIOCL Limited
540686,Smruthi Organics Limited
540691,Aditya Birla Capital Ltd
540692,Apex Frozen Foods Limited
540693,Shish Industries Limited
540694,ANG Lifesciences India Limited
540696,KCD INDUSTRIES INDIA LIMITED
540699,Dixon Technologies (India) Lim
540700,Bharat Road Network Limited
540701,Dishman Carbogen Amcis Limited
540702,Lasa Supergenerics Limited
540703,PRO CLB GLOBAL LIMITED
540704,Matrimony.com Limited
540709,Reliance Home Finance Limited
540710,Capacite Infraprojects Limited
540716,ICICI Lombard General Insuranc
540717,Polo Queen Industrial and Fint
540718,AAYUSH ART AND BULLION LIMITED
540719,SBI Life Insurance Company Lim
540724,Prataap Snacks Limited
540725,Share India Securities Limited
540726,Trident Texofab Limited
540727,Poojawestern Metaliks Limited
540728,Sayaji Industries Limited
540730,Mehai Technology  Limited
540735,IRIS RegTech Solutions Limited
540737,Shree Ganesh Remedies Limited
540738,Shreeji Translogistics Limited
540743,Godrej Agrovet Limited
540749,MAS Financial Services Limited
540750,Indian Energy Exchange Limited
540755,General Insurance Corporation
540757,SHEETAL COOL PRODUCTS LIMITED
540762,Tube Investments of India Ltd
540767,NIPPON LIFE INDIA ASSET MANAGE
540768,Mahindra Logistics Limited
540769,The New India Assurance Compan
540774,IFGL Refractories Limited
540775,Khadim India Limited
540776,5paisa Capital Limited
540777,HDFC LIFE INSURANCE COMPANY LI
540786,SHARIKA ENTERPRISES LIMITED
540787,ICICI Prudential Mutual Fund
540788,Aspira Pathlab & Diagnostics L
540789,Diligent Media Corporation Lim
540795,Dynamic Cables Limited
540797,Shalby Limited
540809,MRC AGROTECH LIMITED
540821,CRYSTAL BUSINESS SYSTEM LIMITE
540824,Astron Paper & Board Mill Limi
540829,Chandrima Mercantiles limited
540850,Jhandewalas Foods Limited
540874,7SEAS ENTERTAINMENT LIMITED
540879,Apollo Micro Systems Limited
540900,Newgen Software Technologies L
540901,Praxis Home Retail Limited
540902,Amber Enterprises India Limite
540904,TIRUPATI FOAM LIMITED
540914,SRU Steels Limited
540923,Ashoka Metcast Limited
540935,Galaxy Surfactants Limited
540936,Gautam Gems Limited
540937,MEDICO REMEDIES LIMITED
540938,Gujarat Hy-Spin Limited
540952,LORENZINI APPARELS LIMITED
540953,Kenvi Jewels Limited
540954,The Indian Wood Products Co. L
540955,Tasty Dairy Specialities Limit
540956,Bhatia Communications & Retail
540961,Shiva Mills Limited
540975,ASTER DM QUALITY CARE LIMITED
540980,The Yamuna Syndicate Ltd
541005,KANCO TEA & INDUSTRIES LIMITED
541019,H.G. Infra Engineering Limited
541083,Inflame Appliances Limited
541096,Bharat Parenterals Limited
541097,DSP NIFTY 1D Rate Liquid ETF
541112,Shreeshay Engineers Limited
541143,Bharat Dynamics Limited
541144,Active Clothing Co  Limited
541152,GOYAL ALUMINIUMS LIMITED
541153,Bandhan Bank Limited
541154,Hindustan Aeronautics Limited
541161,DHARAN INFRA-EPC LIMITED
541163,Sandhar Technologies Limited
541167,YASHO INDUSTRIES LIMITED
541195,Mishra Dhatu Nigam Limited
541206,OBCL Limited
541228,Taylormade Renewables Limited
541233,Lemon Tree Hotels Limited
541269,Chemfab Alkalis Ltd
541276,HARDWYN INDIA LIMITED
541299,DR LALCHANDANI LABS LIMITED
541301,Orient Electric Limited
541302,Dhruv Consultancy Services Lim
541303,Akshar Spintex Limited
541304,Indo US Bio-Tech Limited
541313,ICICI Prudential BSE 500 ETF
541336,IndoStar Capital Finance Limit
541338,U. H. ZAVERI LIMITED
541347,Parvati Sweetners and Power Lt
541352,Megastar Foods Limited
541353,Innovators Facade Systems Limi
541358,UNIFINZ CAPITAL INDIA LIMITED
541400,ZIM Laboratories Limited
541402,Affordable Robotic & Automatio
541403,Dollar Industries Limited
541418,NAKODA GROUP OF INDUSTRIES LIM
541444,Palm Jewels Limited
541445,Waa Solar Limited
541450,Adani Green Energy Limited
541503,Unick Fix-A- Form and Printers
541540,SOLARA ACTIVE PHARMA SCIENCES
541546,GAYATRI HIGHWAYS LTD
541556,RITES Limited
541557,Fine Organic Industries Limite
541578,Varroc Engineering Limited
541601,Rajnish Wellness Limited
541627,Gujarat Winding Systems Limite
541634,Raw Edge Industrial Solutions
541702,Ashnisha Industries Limited
541729,HDFC Asset Management Company
541735,Vivanta Industries Limited
541741,Fratelli Vineyards Limited
541770,CreditAccess Grameen Ltd.
541771,AMIN TANNERY LIMITED
541778,Deep Polymers Limited
541799,Sungold Media and Entertainmen
541809,ICICI Prudential Mutual Fund
541865,Add-Shop E-Retail Limited
541890,Space Incubatrics Technologies
541929,Synergy Green Industries Limit
541946,ICICI Prudential BSE Liquid Ra
541956,IRCON International Ltd
541967,Sky Gold And Diamonds Limited
541972,SBI Mutual Fund
541974,Manorama Industries Limited
541988,AAVAS Financiers Limited
542011,Garden Reach Shipbuilders & En
542012,A-1 LIMITED
542013,Dolfin Rubbers Limited
542019,Shubham Polyspin Limited
542020,AKI India Limited
542025,Sun Retail Limited
542034,S. M. Gold Limited
542046,VIVID MERCANTILE LIMITED
542057,BCPL Railway Infrastructure Li
542066,ADANI TOTAL GAS LIMITED
542123,The Phosphate Company Limited
542131,Mirae Asset Mutual Fund
542141,Techno Electric & Engineering
542145,Roni Households Limited
542176,Aryan Share & Stock Brokers Lt
542206,NIVAKA FASHIONS LIMITED
542216,DALMIA BHARAT LIMITED
542230,Aditya Birla Sun Life Mutual F
542231,Nila Spaces Ltd
542232,Shankar Lal Rampal Dye-Chem Li
542233,Trejhara Solutions Limited
542248,Deccan Health Care Limited
542285,Axita Cotton Limited
542323,KPI Green Energy Limited
542332,Hi-Klass Trading and Investmen
542333,RPSG VENTURES LIMITED
542337,Spencer's Retail Limited
542351,Gloster Ltd
542367,Xelpmoc Design and Tech Limite
542383,Ritco Logistics Limited
542399,Chalet Hotels Limited
542437,Anmol India Limited
542446,Jonjua Overseas Limited
542459,Kranti Industries Limited
542460,The Anup Engineering Ltd
542484,Arvind Fashions Limited
542503,Mahip Industries Limited
542513,UTI BSE  Sensex Next 50 ETF
542524,AMBASSADOR INTRA HOLDINGS LIMI
542543,Energy Infrastructure Trust
542579,Ashapuri Gold Ornament Limited
542580,Aartech Solonics Limited
542592,Humming Bird Education Limited
542597,MSTC Limited
542602,Embassy Office Parks REIT
542627,Chandni Machines Limited
542628,Northern Spirits Limited
542649,Rail Vikas Nigam Limited
542650,Metropolis Healthcare Limited
542651,KPIT Technologies Ltd
542652,Polycab India Limited
542654,V R FILMS & STUDIOS LIMITED
542655,VIKAS LIFECARE LIMITED
542665,Neogen Chemicals Limited
542666,G. K. P. Printing & Packaging
542668,EVANS ELECTRIC LIMITED
542669,BMW INDUSTRIES LIMITED
542670,Artemis Electricals and Projec
542677,Mahesh Developers Limited
542679,Dhanashree Electronics Limited
542682,Harish Textile Engineers Limit
542684,Prakash Pipes Limited
542685,Digicontent Limited
542694,Parshva Enterprises Limited
542721,Anand Rayons Limited
542725,SBC EXPORTS LIMITED
542726,IndiaMART InterMESH Limited
542727,CITY PULSE MULTIVENTURES LIMIT
542729,DCM NOUVELLE LIMITED
542730,ICICI Prudential Mutual Fund
542747,NIPPON INDIA ETF SENSEX NEXT 5
542752,AFFLE 3I LIMITED
542758,ICICI Prudential Mutual Fund
542759,Spandana Sphoorty Financial Li
542760,STERLING AND WILSON RENEWABLE
542770,Alphalogic Techsys Limited
542772,360 ONE WAM LIMITED
542773,IIFL CAPITAL SERVICES LIMITED
542774,MUFIN GREEN FINANCE LIMITED
542801,Misquita Engineering Limited
542802,Galactico Corporate Services L
542803,Vaxfab Enterprises Limited
542812,Gujarat Fluorochemicals Limite
542830,Indian Railway Catering and To
542850,GOBLIN INDIA LIMITED
542851,Gensol Engineering Limited
542852,Vishwaraj Sugar Industries Lim
542857,Greenpanel Industries Limited
542862,Shahlon Silk Industries Limite
542863,Aditya Birla Sun Life Mutual F
542865,Anuroop Packaging Limited
542867,CSB Bank Limited
542904,Ujjivan Small Finance Bank Lim
542905,Hindware Home Innovation Limit
542907,Prince Pipes and Fittings Limi
542909,Edelweiss Mutual Fund
542911,Assam Entrade Limited
542918,Gian Life Care Limited
542919,Artemis Medicare Services Limi
542920,SUMITOMO CHEMICAL INDIA LIMITE
542921,ICICI Prudential Mutual Fund
542922,Mirae Asset Mutual Fund
542933,UNIVERSUS PHOTO IMAGINGS LIMIT
542934,Chandra Bhagat Pharma Limited
543064,Cohance Lifesciences Limited
543065,SM Auto Stamping Limited
543066,SBI CARDS AND PAYMENT SERVICES
543071,Nippon India Mutual Fund
543079,Nippon India Mutual Fund
543083,Nippon India Mutual Fund
543099,UTI Mutual Fund
543144,Nippon India Mutual Fund
543150,Nippon India Mutual Fund
543153,Nippon India Mutual Fund
543161,Nippon India Mutual Fund
543165,Nippon India Mutual Fund
543167,Nippon India Mutual Fund
543171,RO Jewels Limited
543173,Nippon India Mutual Fund
543174,Nippon India Mutual Fund
543175,Nippon India Mutual Fund
543176,Nippon India Mutual Fund
543177,Nippon India Mutual Fund
543178,Nippon India Mutual Fund
543181,Nippon India Mutual Fund
543182,Nippon India Mutual Fund
543184,Nippon India Mutual Fund
543186,Nippon India Mutual Fund
543187,HITACHI ENERGY INDIA LIMITED
543193,DJ Mediaprint & Logistics Limi
543207,Natural Biocon (India) Limited
543208,REGIS INDUSTRIES LIMITED
543210,Aarti Surfactants Limited
543211,BONLON INDUSTRIES LIMITED
543212,Borosil Limited
543213,ROSSARI BIOTECH LIMITED
543214,NDR Auto Components Limited
543216,Edelweiss Mutual Fund
543217,Mindspace Business Parks REIT
543218,SURATWWALA BUSINESS GROUP LIMI
543219,ICICI Prudential Mutual Fund
543220,Max Healthcare Institute Limit
543221,ICICI Prudential Mutual Fund
543223,Max India Limited
543224,HDFC Mutual Fund
543225,Altius Telecom Infrastructure
543226,UTI Mutual Fund
543227,Happiest Minds Technologies Li
543228,Route Mobile Limited
543230,ADVAIT ENERGY TRANSITIONS LIMI
543232,Computer Age Management Servic
543233,Chemcon Speciality Chemicals L
543234,Secmark Consultancy Limited
543235,ANGEL ONE LIMITED
543236,Atam Valves Limited
543237,Mazagon Dock Shipbuilders Limi
543238,UTI Asset Management Company L
543240,Likhitha Infrastructure Limite
543241,Veer Global Infraconstruction
543242,Hemisphere Properties India Li
543243,Equitas Small Finance Bank Lim
543244,Shine Fashions (India) Limited
543245,Gland Pharma Limited
543246,Mirae Asset Mutual Fund
543248,Restaurant Brands Asia Limited
543249,TARC LIMITED
543250,Motilal Oswal Mutual Fund
543251,Ravinder Heights Limited
543252,Fairchem Organics Limited
543253,Mrs. Bectors Food Specialities
543254,Antony Waste Handling Cell Lim
543255,Nippon India Mutual Fund
543256,RITA FINANCE AND LEASING LIMIT
543257,Indian Railway Finance Corpora
543258,Indigo Paints Limited
543259,Home First Finance Company Ind
543260,STOVE KRAFT LIMITED
543261,Brookfield India Real Estate T
543262,MRP Agro Limited
543263,SMC Global Securities Limited
543264,Nureca Limited
543265,RailTel Corporation of India L
543266,Heranba Industries Limited
543267,Davangere Sugar Company Limite
543268,DRC Systems India Limited
543270,MTAR Technologies Limited
543271,Jubilant Ingrevia Limited
543272,Easy Trip Planners Limited
543273,Knowledge Marine & Engineering
543275,Anupam Rasayan India Limited
543276,Craftsman Automation Limited
543277,Laxmi Organic Industries Limit
543278,Kalyan Jewellers India Limited
543279,Suryoday Small Finance Bank Li
543280,Nazara Technologies Limited
543281,Suvidhaa Infoserve Limited
543283,UNITED FOODBRANDS LIMITED
543284,EKI Energy Services Limited
543285,Rajeshwari Cans Limited
543287,Lodha Developers Limited
543288,Deep Industries Limited
543290,POWERGRID Infrastructure Inves
543291,Mirae Asset Mutual Fund
543292,ICICI Prudential Mutual Fund
543298,Vineet Laboratories Limited
543299,Shyam Metalics and Energy Limi
543300,Sona BLW Precision Forgings Li
543306,Dodla Dairy Limited
543308,Krishna Institute of Medical S
543309,Adeshwar Meditex Limited
543311,India Pesticides Limited
543312,Focus Business Solution Limite
543317,G R Infraprojects Limited
543318,Clean Science and Technology L
543320,Eternal Limited
543321,Tatva Chintan Pharma Chem Limi
543322,ALIVUS LIFE SCIENCES LIMITED
543323,Mirae Asset Mutual Fund
543324,Gretex Corporate Services Limi
543325,Rolex Rings Limited
543326,ICICI Prudential Mutual Fund
543327,Exxaro Tiles Limited
543328,Krsnaa Diagnostics Limited
543329,Windlas Biotech Limited
543330,Devyani International Limited
543331,Meghmani Organics Limited
543332,Epigral Limited
543333,CarTrade Tech Limited
543334,Nuvoco Vistas Corporation Limi
543335,Aptus Value Housing Finance In
543336,Chemplast Sanmar Limited
543341,SHARPLINE BROADCAST LIMITED
543347,Axis Mutual Fund
543348,Axis Mutual Fund
543349,ACUTAAS CHEMICALS LIMITED
543350,Vijaya Diagnostic Centre Limit
543351,Naapbooks Limited
543358,Sansera Engineering Limited
543363,Prevest Denpro Limited
543364,Markolines Pavement Technologi
543365,Mirae Asset Mutual Fund
543366,SBL Infratech Limited
543367,Paras Defence and Space Techno
543373,Shri Venkatesh Refineries Limi
543374,Aditya Birla Sun Life AMC Limi
543375,Promax Power Limited
543376,Samor Reality Limited
543377,Adishakti Loha and Ispat Limit
543378,CWD Limited
543383,ICICI Prudential Mutual Fund
543384,FSN E-Commerce Ventures Limite
543386,Fino Payments Bank Limited
543387,S.J.S. Enterprises Limited
543388,DSP Nifty 50 Equal Weight ETF
543389,Sigachi Industries Limited
543390,PB Fintech Limited
543396,One 97 Communications Limited
543397,Sapphire Foods India Limited
543398,Latent View Analytics Limited
543399,Tarsons Products Limited
543401,Go Fashion (India) Limited
543410,DMR ENGINEERING LIMITED
543411,HI-TECH PIPES LIMITED
543412,Star Health and Allied Insuran
543413,Tega Industries Limited
543414,Mirae Asset Mutual Fund
543415,Anand Rathi Wealth Limited
543416,Zodiac Energy Limited
543417,RateGain Travel Technologies L
543418,Edelweiss Mutual Fund
543419,Shriram Properties Limited
543420,Jet Freight Logistics Limited
543425,C.E. Info Systems Limited
543426,Metro Brands Limited
543427,Medplus Health Services Limite
543428,Data Patterns (India) Limited
543433,HP Adhesives Limited
543434,Supriya Lifescience Limited
543437,Motilal Oswal Mutual Fund
543438,DSP Nifty Midcap 150 Quality 5
543440,DSP Nifty 50 ETF
543441,CMS Info Systems Limited
543442,Brand Concepts Limited
543449,WONDER ELECTRICALS LIMITED
543450,ICICI Prudential Mutual Fund
